sample_id	IMC	cg06772221	cg07252200	cg25355291	cg10454258	cg21208744	cg06436185	cg05314679	cg00929635	cg25332717	cg26541218	cg24896460	cg14036856	cg14462402	cg01862363	cg04912984	cg17555806	cg11420883	cg19202384	cg00548098	cg00188627	cg23415434	cg14532497	cg13421412	cg08313420	cg20847580	cg12432038	cg24497361	cg17573292	cg22851694	cg23128495	cg14701108	cg01058360	cg16537676	cg24701780	cg23184556	cg10640333	cg12229082	cg27427514	cg07679948	cg14210790	cg05185040	cg03283990	cg07785936	cg00313914	cg04731861	cg00221012	cg21727223	cg27219182	cg12462224	cg25416125
TCGA.05.5429.01A	Cold	0.276351092049	0.7988448016069999	0.415683876725	0.25549569758900004	0.18933724163899998	0.206417812705	0.543570310533	0.284065229341	0.203450960472	0.17148255302700002	0.382493580318	0.27138913779	0.136057239195	0.786970567121	0.387451231535	0.21865350956799998	0.548555516881	0.320601262221	0.155533939902	0.717845821539	0.811708440351	0.551765157329	0.8268013468009999	0.867146719036	0.6575568997779999	0.442936907363	0.614303482884	0.5063015403769999	0.280505548281	0.22137670748100002	0.7691622103389999	0.252289554458	0.28827286495	0.42655879640199995	0.26134746331500003	0.7625435315360001	0.259228674801	0.0440917107584	0.718237980124	0.369848881958	0.777304271599	0.241610433374	0.35948224332199996	0.201043756026	0.7027162370810001	0.305904192802	0.156268429987	0.228707691135	0.335562868482	0.66387543
TCGA.05.5715.01A	Hot	0.41108661755000003	0.785925378648	0.38392023367	0.266009164117	0.17645498009100002	0.144163045107	0.535791061586	0.279599342672	0.252634272358	0.211137850673	0.664563077748	0.302882422024	0.15833611906199999	0.750339739856	0.7287009609199999	0.361559441858	0.519430154333	0.304729894334	0.305248516071	0.624575951457	0.832230971129	0.55628277412	0.7614686468649999	0.8132256790119999	0.644340124861	0.292001723966	0.6966657082969999	0.571880536573	0.24303061809	0.19008368540800002	0.7979222520110001	0.18910988634300002	0.197976418101	0.511469011529	0.24897308789099998	0.75682606728	0.543887777085	0.08548499651080001	0.7799821268989999	0.358819169965	0.740555118105	0.278446822311	0.317952911046	0.160362359051	0.8174641291240001	0.243256041202	0.16298039901900002	0.29825608081	0.341310360667	0.6822313722840001
TCGA.35.5375.01A	Cold	0.333355399918	0.8669031664700001	0.622322419384	0.304113892385	0.22960391882199999	0.168204015193	0.58284075427	0.7753151260500001	0.30299820980000003	0.284453171731	0.41459352684199996	0.298929522401	0.229254889616	0.84355945122	0.40818503118199995	0.34387528851800003	0.44970518349	0.48372143108000004	0.488236051223	0.740291197047	0.8013252470800001	0.5345272074390001	0.7888651379709999	0.738235522543	0.673452120247	0.39799098511200004	0.660877006873	0.522680174994	0.325131988004	0.18976346936900002	0.832534246575	0.254361028537	0.22260990928100002	0.43273704476400005	0.34693425055699995	0.7360498707619999	0.467234628051	0.025800711743799998	0.777884924462	0.509016162113	0.74947416466	0.331468626606	0.417358465279	0.166929834605	0.8211001644339999	0.239956410535	0.190735859583	0.322018234581	0.588935183191	0.688553014103
TCGA.38.4631.01A	Cold	0.48412638304600003	0.629332510542	0.627988474993	0.507789085376	0.416009881507	0.150941134157	0.487846432294	0.244299917769	0.418546148252	0.22914001605300002	0.62695917362	0.394510027162	0.322651852537	0.720337394564	0.469662055571	0.352576886007	0.512110325646	0.322331642736	0.389470678346	0.608101667095	0.310200927357	0.5052882072980001	0.716736673963	0.628286564378	0.582057690305	0.34651252747	0.533842790467	0.517518770111	0.411376004485	0.256669288415	0.7957446808509999	0.205682500508	0.37962037961999995	0.33942174928999996	0.27299138535399997	0.396003126047	0.36462981923500004	0.043661496965600004	0.888849177984	0.526554401274	0.60293278971	0.561118932453	0.394547479374	0.195594617887	0.7392024903990001	0.27378393614700003	0.21123166917199998	0.37708145910999996	0.47577742995	0.7472499010510001
TCGA.38.4632.01A	Cold	0.300397315351	0.858357771261	0.423175065426	0.343089941038	0.39474265232600003	0.237919233402	0.526815058904	0.441294993511	0.335105710748	0.27732918884	0.42459153654200005	0.45138683692599996	0.34430722839100003	0.552133242072	0.386546821154	0.463685218738	0.520662498985	0.39584213222	0.34403035506800006	0.630467935671	0.7098255280069999	0.49446724505199996	0.751138417058	0.731747484785	0.605005371927	0.46427123969899997	0.548468348063	0.48829787234	0.385994582385	0.36597796399000004	0.847571552472	0.307698800422	0.362038006883	0.502761266566	0.5696102341570001	0.628326305075	0.44702123573200003	0.0803711634547	0.764503518374	0.506475876221	0.62727261978	0.445756380053	0.433168119186	0.36765064441100004	0.754657204472	0.308090563969	0.288530337152	0.406134527706	0.448914877622	0.698656338897
TCGA.38.6178.01A	Cold	0.459147549507	0.754517194482	0.565352947074	0.460556147388	0.276550401976	0.29372086102600004	0.46013665561000006	0.374202610171	0.311164644503	0.241191690678	0.628305233049	0.37039619360299997	0.32781370403099996	0.713692407528	0.44421370734399995	0.416970224266	0.551416256158	0.405462339808	0.385047067789	0.602828874108	0.7932223851000001	0.45321457821500005	0.6923131420469999	0.702638698642	0.590039274672	0.43978913933200003	0.596987241651	0.525025588536	0.402911624529	0.340384415911	0.744524429469	0.376611744563	0.31146565711199997	0.459280743379	0.515087462129	0.624661552347	0.496731888181	0.230140656397	0.67931365235	0.534418292266	0.636299745419	0.40203832204499995	0.44628402096	0.22585445198000004	0.728734158398	0.313004731714	0.28362169397	0.436727924141	0.44910491355300003	0.621638301992
TCGA.38.7271.01A	Hot	0.618387117455	0.659343715239	0.7323957439409999	0.561039358341	0.462299086026	0.516637168142	0.267381052043	0.597655007949	0.5236831612489999	0.513296592289	0.5614446572730001	0.568821007487	0.435604914598	0.616386633944	0.622477396165	0.484917940836	0.439710656718	0.49835202322899996	0.392437568802	0.42101868546899995	0.616027458588	0.435228696742	0.620629277869	0.564458478557	0.48210976478999995	0.53507674121	0.35901404213200006	0.47028508771899996	0.462667869423	0.444588014546	0.46923570969800005	0.5689886535450001	0.434525583706	0.496391326092	0.429229061752	0.48989793793	0.491417774494	0.20025655644200002	0.609738813525	0.695935958441	0.530903244214	0.428011857968	0.598455699827	0.477763738278	0.5544001017	0.42668772061300003	0.471874011356	0.529705986444	0.626340347041	0.602558192384
TCGA.38.A44F.01A	Hot	0.544712412766	0.688357368976	0.700074273563	0.490388326613	0.450292057476	0.54854368932	0.361184738338	0.5438775094680001	0.454306714409	0.469972437455	0.562155092945	0.525782746097	0.375622479795	0.613771794306	0.605252953238	0.497117153622	0.45573062465	0.605312365334	0.394808466246	0.55104324482	0.640724946695	0.421095181632	0.700971479038	0.627177271054	0.49469722887400003	0.587194537151	0.387954833082	0.52581533072	0.502594397078	0.430149625725	0.763218140194	0.593207160089	0.486435696044	0.515977452809	0.42734140656099995	0.579220094853	0.482723143169	0.163482221941	0.681976991905	0.6202986557410001	0.541602642952	0.46611133875	0.576643115484	0.429920179086	0.475183440538	0.47033502517700004	0.38045730972499997	0.531667021863	0.555358629146	0.574494787536
TCGA.44.2656.01A	Hot	0.344976957989	0.7259853670049999	0.625527085854	0.40530469451800005	0.361949116147	0.338683788122	0.468237308487	0.644264624127	0.38165794686399995	0.34131825464599996	0.420026495425	0.395112898672	0.263036877367	0.7098389982109999	0.456517614432	0.433014429085	0.483577826821	0.388970428024	0.31616158538100003	0.551309127079	0.67652173913	0.503719912473	0.735115527167	0.701888391859	0.5791038858049999	0.5206216308789999	0.49292148050499995	0.52506088963	0.388235247934	0.297272722605	0.6636805733300001	0.375752246874	0.44743578427	0.42525047382299996	0.355814375194	0.613591595535	0.391481945086	0.413385826772	0.7538809344390001	0.556879296502	0.532892874537	0.424345689239	0.494667108874	0.364484538102	0.594772495119	0.342910929754	0.318351023636	0.434740904036	0.535363209952	0.6380296994
TCGA.44.2656.01B	Hot	0.443630002251	0.737559026517	0.6928033118979999	0.5522674786439999	0.44850793454599996	0.44542447629500004	0.39915831117299994	0.55146421764	0.4213564961	0.40901728943000004	0.488431743011	0.49375712952899997	0.315864173679	0.6737677527150001	0.5189369458699999	0.507127582356	0.452007563119	0.514031791233	0.379644769031	0.6247883798430001	0.5971350394330001	0.5171967096310001	0.677333820975	0.71405889684	0.528921124207	0.51234532025	0.447115548069	0.371524288107	0.430758966854	0.45523901231299996	0.636899224806	0.51962278597	0.519808561553	0.496719069675	0.445115509051	0.567964528197	0.463338535923	0.175110946746	0.617612524462	0.633113506775	0.49052562113000003	0.489367255044	0.568299258889	0.363397640384	0.602415402786	0.424435771316	0.36460490960600006	0.46543522662500003	0.610270708659	0.6156367496540001
TCGA.44.2665.01A	Cold	0.26080071261	0.6885245901639999	0.347839958736	0.184237011307	0.307675778956	0.30912841671	0.330426901627	0.30511474249299997	0.265603717316	0.255712204182	0.315270403732	0.398181357632	0.24395664084899998	0.7243076923080001	0.49377980045000003	0.283383524925	0.505028687141	0.349235777964	0.170122625497	0.698583225237	0.788310822078	0.49939360014899997	0.768616458642	0.7622202820880001	0.597989362324	0.350583810126	0.61141392367	0.565209077002	0.307980064592	0.37995295148100006	0.766694843618	0.410870484199	0.478962716101	0.474196050543	0.301945605822	0.628278950736	0.430751500534	0.180782044538	0.576892916267	0.39947315151699997	0.659457686647	0.282423992664	0.466189015007	0.21541838114999998	0.7556910492129999	0.449237396585	0.14983611145300002	0.307775735387	0.461965093376	0.5206959379070001
TCGA.44.2666.01A	Cold	0.502945730698	0.7900160726100001	0.546879419634	0.41181523185400004	0.27389914449	0.12933832709100002	0.416969242623	0.38781080946900004	0.35654342600100003	0.32063152888	0.40060686495700004	0.334275661494	0.264006965157	0.7595895020190001	0.483848335775	0.272426967989	0.51842670633	0.33089653663400004	0.46031755027599996	0.6927131954819999	0.792349298424	0.570126702351	0.797703311389	0.7599446740420001	0.603010389841	0.443951303463	0.6204220705319999	0.562928476415	0.300908587464	0.362280561355	0.783452315578	0.21431762889199998	0.312482823064	0.448729591044	0.5436731329060001	0.7291772602459999	0.415288803618	0.0904077540107	0.774269364398	0.502249246246	0.656113144783	0.47604142388400006	0.310164582056	0.248162115973	0.791434884406	0.47939405215	0.24587317024099997	0.288423695674	0.37336584461800004	0.66615816666
TCGA.44.2666.01B	Cold	0.512588580617	0.85231635526	0.603870989597	0.4576945218399999	0.279980170429	0.295158147204	0.455945515141	0.30878384260499997	0.36458574309	0.28538866273499996	0.435770565984	0.397385219908	0.26556870436700003	0.7832495028659999	0.524110168255	0.219940981593	0.544671609376	0.380896454943	0.465522157447	0.714744121186	0.820635366882	0.567612817817	0.82541720154	0.8009343849070001	0.662987825691	0.387804608604	0.609145382282	0.51929426331	0.342746066839	0.379715748375	0.7969158389959999	0.328276053704	0.355350269438	0.46447575217	0.46804022764700004	0.74622538954	0.43028199419	0.103412073491	0.7247956403270001	0.558150690431	0.716578408908	0.408132993733	0.43012885633500003	0.31721572884300003	0.7501381809309999	0.523445430276	0.24600510700199998	0.29047635540600003	0.421839103459	0.6819059775030001
TCGA.44.2668.01A	Hot	0.372975450113	0.7148582880050001	0.5335402045709999	0.334328684393	0.422616220949	0.292233489983	0.38764468394900004	0.512982726373	0.368960407068	0.349830990396	0.435479000713	0.490969513441	0.284639684798	0.60656356092	0.600285279167	0.463811027125	0.467538606997	0.43153692642499997	0.251968817427	0.503906199265	0.7266167082989999	0.38053187170100006	0.590515880533	0.5666416203769999	0.528546812177	0.44503385367200005	0.340910759178	0.473616657159	0.398358848852	0.423101894535	0.708885050854	0.354022736761	0.456166145929	0.48949435623000004	0.4128507676	0.509532062392	0.42463302189499996	0.136400486421	0.741869918699	0.563918165251	0.52732262596	0.44117517776799997	0.429438155668	0.376900606506	0.540137646474	0.381056813993	0.251428142121	0.48193447131000006	0.507379674637	0.595381732483
TCGA.44.2668.01B	Hot	0.44944293072999997	0.7097679163480001	0.678435066613	0.388274602604	0.47653419359099997	0.385114142915	0.26937003839699997	0.36120432513000006	0.45350069980700003	0.383022602849	0.49580106341499997	0.6212427586	0.31581201358100003	0.568623265742	0.655046315708	0.45394442111999994	0.408176854441	0.545188663771	0.337410033485	0.479956961296	0.684693064045	0.397055002165	0.450263826461	0.45838763308200003	0.441601126893	0.477116951431	0.350407486167	0.231138414283	0.518803825841	0.549276499474	0.662930135558	0.448404019841	0.481525625745	0.6246484951569999	0.477618674214	0.358218644508	0.528209553207	0.0668306683067	0.6916348600509999	0.676131714132	0.45412575360299995	0.513415741297	0.581081119199	0.492346651544	0.46107888589199997	0.480199484429	0.264527888008	0.5762575260589999	0.6011801199629999	0.62599183844
TCGA.44.3918.01A	Hot	0.315288859338	0.755007977309	0.571557382552	0.420499589286	0.270168231219	0.33824087425099997	0.493188958541	0.573348873349	0.37233119890699995	0.38468438860699994	0.325937230498	0.409954160219	0.279496150911	0.770366764038	0.517597397862	0.481186384303	0.530071624184	0.353096568974	0.266521448784	0.6451072386810001	0.699757560291	0.540125660431	0.727355742053	0.6051315316170001	0.546021253452	0.496860532099	0.499183184258	0.501938077236	0.40866191110600003	0.320127155625	0.765525383707	0.33696555373000003	0.43988591487499995	0.410807946686	0.32914983698100003	0.625262274444	0.39602065377800005	0.12350510980599999	0.7169475800220001	0.552777331291	0.668150816273	0.39579905702	0.377451443882	0.28202927853	0.6227429240779999	0.351702059942	0.22916967798300003	0.337346152665	0.546455031219	0.603446017149
TCGA.44.3918.01B	Hot	0.37111736231799997	0.786067065246	0.639788043238	0.46536580936000005	0.274068790295	0.43026157685599997	0.44826745625200004	0.504906662731	0.37881581227600003	0.369741044934	0.417748519371	0.435984218367	0.251177534732	0.722415957595	0.537321349909	0.465576816364	0.590744037024	0.36366997691799996	0.27956405652399996	0.614139226462	0.761924384465	0.5382876739019999	0.756893742835	0.6949766804440001	0.6366050454500001	0.515018033849	0.511310944851	0.44514901712099997	0.391843188094	0.35113516458899996	0.770202020202	0.445454928852	0.45798664010300005	0.404823388636	0.343297545612	0.616863905325	0.463588022506	0.228801113086	0.76375298978	0.602724310635	0.683977981553	0.459779852522	0.42091016134099996	0.268043245594	0.599458674221	0.331147389864	0.22127713520700001	0.30933851923	0.587920309095	0.651099487828
TCGA.44.4112.01A	Cold	0.347422715994	0.833875258646	0.32522707459399997	0.276245698431	0.251240298046	0.278558176517	0.472884984231	0.452604778692	0.24789016206099998	0.243717510318	0.250347346518	0.40755770169699995	0.277740340521	0.81895280236	0.45824510170599997	0.297977632821	0.627899831003	0.352906000678	0.203659025996	0.66580864573	0.8226606668970001	0.570864625457	0.805339435545	0.7667495083600001	0.603491844705	0.368688950652	0.627127379998	0.591047141159	0.277404176955	0.293520592785	0.64839913573	0.285037205319	0.413785541993	0.355241474791	0.266003857635	0.67627732332	0.398251280831	0.214847942755	0.774689295737	0.441854280607	0.698293713936	0.278890272033	0.483936131149	0.187204432506	0.7521259500040001	0.352505523817	0.180936793246	0.330345861053	0.398374427988	0.6501640150060001
TCGA.44.4112.01B	Cold	0.456407337417	0.7959567465909999	0.48993148395499997	0.379984301751	0.333749386256	0.49604395604400003	0.367569456769	0.469869942197	0.35341826289399997	0.328589681587	0.354335249295	0.517788172517	0.36924476532	0.8279352226719999	0.544238470852	0.428529285792	0.532869934025	0.446946393554	0.254875557879	0.535166687709	0.7291953050650001	0.552774211953	0.737471087124	0.709796748742	0.565040256087	0.534315369464	0.485828826092	0.471491539883	0.362871802035	0.36534469961599997	0.676769731489	0.492690191796	0.540510848668	0.487902233521	0.361272765744	0.606853932584	0.484976449419	0.247814337943	0.671826625387	0.562199613139	0.630637267839	0.34614084364200004	0.504523432727	0.306072091939	0.616522943947	0.411940835764	0.299896841384	0.45210809479599995	0.579824998305	0.620185589212
